,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Inventory,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Receviables,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,Current_Assets_Total,REV,GROSS,CGS,OPR,SGA_2,NETINC,NETINC_1,FINCOST,FININC,TAX,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,CFO_Total,PER,EBIT,GreenBlatt
27,007070,2022-05-10,25900,386296,9943328300,2712194179800,104717922,2021-12-31,Y,9455973000000,193041000000,334510000000,91362000000,343438000000,2055199000000,1063185000000,0,2986388000000,234946000000,11508000000,4414386000000,4069022000000,1183933000000,9765695000000,2226264000000,7539432000000,208469000000,544860999999,801276000000,815212000000,91200000000,145183000000,98903000000,638361000000,43538000000,714852000000,3.384843898731523,846196000000,0.11433885158498287
28,012630,2022-05-10,7170,133851,949615700,428348139570,59741721,2021-12-31,Y,10651492000000,1471088000000,1587156000000,668772000000,1951265000000,3920443000000,921195999999,0,1926241999999,162514000000,7227000000,4804807000000,2387630000000,6451751000000,4779586000000,818977000000,3960610000000,368697000000,75771000000,230227000000,113407000000,72615000000,76265000000,155283000000,83701000000,53929999999,-8773000000,1.860546936588671,381860000000,0.056731127644442936
29,039570,2022-05-10,9710,2437,23670820,252048305710,25957601,2021-12-31,Y,411392000000,8388000000,93241000000,102356000000,87766000000,131703000000,107583000000,0,13882000000,66000000,0,265807000000,265807000000,319516000000,274580000000,26552000000,248028000000,9667000000,609000000,9091000000,9091000000,82000000,2236000000,2547000000,1036000000,364000000,22653000000,27.725036377736224,9484000000,0.03390909188419995
30,089470,2022-05-10,4610,62979,289376015,147059000000,31900000,2021-12-31,Y,582888000000,130188000000,3484000000,50704000000,194016000000,188573000000,115880000000,0,86662000000,7048999999,2110000000,307654000000,299954000000,387572000000,859757000000,84391000000,775366000000,28370999999,1880999999,10285000000,10285000000,8047000000,8009000000,8785000000,9663000000,0,-732000000,14.298395721925134,19108000000,0.048458719551627505
31,294870,2022-05-10,14250,562067,7901226900,939179452500,65907330,2021-12-31,Y,6566378000000,848228000000,1883232000000,350812000000,1111644000000,2846967000000,1241771000000,0,834129999999,13316000000,5680000000,2885281000000,2877435000000,4955826000000,3363906000000,496296000000,2867609000000,273435000000,1387000000,176281000000,176535000000,36509000000,66688000000,118094000000,36522000000,1955000000,30450000000,5.327740666889795,264196000000,0.07103167678968525
32,011200,2022-05-10,28650,3250120,93234561100,14010981560400,489039496,2021-12-31,Y,17876100000000,254153000000,4758704000000,1724952000000,1290613000000,2524663000000,701597000000,0,4993143000000,12142000000,10699000000,10358294000000,10357269000000,8768021000000,13794148000000,7757727000000,6036421000000,7377522000000,38187000000,5337151000000,5337056000000,2431773000000,280251000000,-9918000000,654355000000,0,7505033000000,2.6251799059835483,7478755000000,0.4871697027450915
33,082740,2022-05-10,10150,474474,4734369250,474220646900,46721246,2021-12-31,Y,795625000000,179428000000,29933000000,54072000000,59574000000,431104000000,124029000000,0,155420000000,9705000000,9270000000,209101000000,209101000000,344869000000,598999000000,-10140000000,609139000000,-39778000000,2092000000,-39738000000,-39738000000,62410000000,56097000000,-10676000000,16268000000,1423000000,-45756000000,-11.933681788212795,-44101000000,-0.12098342756658738
34,003560,2022-05-10,1060,822470,856418960,160461322360,151378606,2021-12-31,Y,238567999999,308000000,17640000000,9900000000,11357000000,118457000000,2725000000,0,1932999999,0,0,118179000000,114910999999,120111999999,60007000000,60007000000,0,-11640000000,25589000000,-10100000000,-10146000000,2925000000,756000000,1876000000,2650000000,22939000000,15809000000,-15.887259639603961,-6055000000,-0.05041170250893267
35,234080,2022-05-10,14000,38182,532799650,221683756000,15834554,2021-12-31,Y,219467000000,21077000000,4955000000,4923000000,32398000000,83902000000,23014000000,0,4072000000,88000000,0,131492000000,131492000000,64429999999,169817000000,49157000000,120659999999,28417000000,1300000000,12913999999,12913999999,6193000000,501000000,5373000000,12509000000,736000000,30164999999,17.166157349943173,23978999999,0.17688193854608492
36,001060,2022-05-10,26400,191953,5005580700,585501338400,22178081,2021-12-31,Y,633053000000,102528000000,62400000000,33366000000,157279000000,282678000000,90476000000,0,161836000000,1230000000,24537000000,188540000000,201195000000,366452000000,606585000000,234376000000,372209000000,31200000000,0,-1441000000,-968000000,15686000000,5640000000,21974000000,14483000000,1629000000,18124000000,-406.31598778625954,30579000000,0.08727506243310738
37,096760,2022-05-10,4095,29746,120808875,288471071070,70444706,2021-12-31,Y,1065779000000,146471000000,66113000000,46938000000,181103000000,495071000000,106745000000,0,265885000000,7351000000,26938000000,304823000000,93243000000,444987000000,788937000000,344179000000,444758000000,68729000000,10604000000,4435000000,-2778000000,39877000000,7345999999,28052999999,32981000000,5402000000,109644000000,65.04420993686584,65019000000,0.11392691183582497
38,002380,2022-05-10,345000,66258,22906234000,3065832495000,8886471,2021-12-31,Y,12878863000000,1306422000000,620461000000,541201000000,1115696000000,2699972000000,1248915000000,0,4802825000000,89204000000,429025000000,5376067000000,5035301000000,3668126000000,5874899000000,1326564000000,4548335000000,388770000000,77171000000,-53211000000,-45780000000,694277000000,321136000000,166065000000,370936000000,37517000000,424043000000,-57.61651716750296,485995000000,0.04774537815563601
39,344820,2022-05-10,58200,53437,3068175400,929483798400,15970512,2021-12-31,Y,1877934999999,165578000000,39132000000,64979999999,183377000000,385816000000,203504000000,0,103705000000,3061000000,0,1388414000000,1388414000000,792918000000,1175660000000,296547000000,879112999999,160451000000,7301000000,117225000000,117225000000,3411999999,3149000000,40561000000,91455000000,3494000000,229687000000,7.92905778119002,158048999999,0.10592251690321343
40,009070,2022-05-10,5670,221008,1237410130,170100000000,30000000,2021-12-31,Y,532345000000,765000000,537000000,31522000000,118558999999,135400000000,58478000000,0,167856000000,0,363000000,229089000000,222223999999,158169000000,694738000000,83293000000,611445000000,29604000000,2511000000,21325000000,20357000000,5405000000,2093000000,5144000000,23732000000,219000000,33162000000,7.976553341148886,29781000000,0.07502550731209613
41,009440,2022-05-10,4520,178173,787243675,101406109600,22434980,2021-12-31,Y,906606000000,37839000000,8995000000,159386000000,236781000000,465205000000,329179000000,0,181434000000,20310000000,8331000000,259966000000,160554000000,498889000000,750828000000,127123000000,623706000000,20404000000,10270000000,9794000000,2708000000,6440000000,915000000,7359000000,24688000000,4967000000,96810000000,10.353901327343271,22678000000,0.05137731903643172
42,119650,2022-05-10,5200,45289,234102070,91520000000,17600000,2021-12-31,Y,385077000000,19465000000,1148000000,89282000000,141923000000,265342000000,221511000000,0,69784000000,21036000000,541000000,49951000000,49055000000,314244000000,355035000000,28818000000,326217000000,4648000000,2413000000,11965000000,11488000000,2599000000,373000000,1155000000,2244000000,802999999,59300000000,7.648976180526536,15346000000,0.12816636739466322
43,092220,2022-05-10,3215,3418370,10587593190,465365273315,144748141,2021-12-31,Y,400589000000,53065000000,63723000000,23515000000,57702000000,97809000000,37189000000,0,23632000000,1000000,4978000000,279148000000,272644999999,200544000000,267473000000,56490000000,210983000000,26526000000,1322000000,10173000000,9592000000,21403000000,1443000000,1023000000,7908000000,25000000,27220999999,45.74513647055932,31156000000,0.1028997952308607
44,016380,2022-05-10,21850,15695219,351065370200,2185194399450,100008897,2021-12-31,Y,2771098000000,661775000000,1286000000,67870000000,367910000000,815570000000,318479000000,0,805364000000,0,16762000000,1150164000000,1150418000000,1123225000000,3354789000000,396767000000,2958022000000,296912000000,2987000000,190708000000,190951000000,80504000000,28274000000,51550000000,61504000000,0,-47201000000,11.458325814596137,294488000000,0.15059257653176022
45,001390,2022-05-10,37850,598843,22884935500,524831733600,13866096,2021-12-31,Y,4884892000000,727831000000,41000000000,363646000000,493076000000,1815855000000,849127000000,0,1281525000000,5710000000,31508999999,1787513000000,473789999999,1885532000000,4931505000000,916920000000,4014586000000,467168000000,51120000000,281961000000,74404000000,125665000000,39275000000,96318000000,140912000000,12776000000,147350000000,1.8613628608211774,464669000000,0.15140547344329833
46,033180,2022-05-10,2110,1123608,2307254115,323337625910,153240581,2021-12-31,Y,539371000000,30263000000,26925000000,22063000000,29513000000,105852000000,21646000000,285000000,6259000000,182000000,1680999999,427260000000,422220000000,157069000000,120192000000,34813000000,85379000000,-6920000000,2587000000,-1716000000,-848000000,32408999999,34008000000,-1650000000,3769000000,160000000,-1465000000,-188.42518992424243,-4965000001,-0.011452785232019818
47,001940,2022-05-10,17400,25417,434819650,281469012000,16176380,2021-12-31,Y,1688093000000,153003000000,847162000000,48702000000,207475000000,230594999999,177635000000,0,36783000000,776000000,14928000000,1420716000000,948526000000,1258448000000,1580849000000,266054000000,1314796000000,200741000000,4367000000,178383000000,113727000000,4094000000,15313000000,59505999999,23204000000,46000000,133232000000,1.5778914582667631,226669999999,0.15551993896310284
48,025000,2022-05-10,52200,3867,200161800,252648000000,4840000,2021-12-31,Y,777143000000,115550000000,124513000000,57108000000,152677000000,188513000000,93778000000,0,10562000000,202000000,748000000,578068000000,566440000000,453337000000,1020786000000,120648000000,900137999999,44680000000,2418000000,49248000000,48137000000,13772000000,26517000000,14954000000,17652000000,306000000,11956000000,5.130116959064328,51457000000,0.08741824235937685
49,092230,2022-05-10,61700,2133,130560900,260660658200,4224646,2021-12-31,Y,1814858000000,128315000000,295304000000,129418000000,185389000000,342386000000,123139000000,0,103052000000,9604000000,2461000000,1369420000000,821246999999,775561000000,1238702000000,156712000000,1081990000000,54144000000,2674000000,82325000000,46168000000,22695000000,73808000000,30356000000,29672000000,503000000,-23809000000,3.1662393950804737,61568000000,0.04181267962990128
50,000040,2022-05-10,812,205117,162818959,78063756372,96137631,2021-12-31,Y,168437000000,26272000000,509999999,20056000000,16463999999,95522000000,43851000000,0,22689000000,425000000,1657999999,50226000000,36997000000,69663000000,133509999999,17683000000,115828000000,-2698000000,1928000000,-11925000000,-9468000000,7752000000,1211000000,-15000000,3232000000,46000000,-10038000000,-6.546226949433962,-5399000000,-0.07404512103133785
51,044450,2022-05-10,11500,69055,780600400,265487620000,23085880,2021-12-31,Y,1446229000000,17820000000,175000000,38035000000,10560000000,381598000000,27272000000,0,721806000000,0,6302000000,342825000000,342752000000,68133000000,324001000000,72184000000,251817999999,58089000000,442000000,56071000000,56072000000,19066000000,52000000,1189000000,59991000000,11000000,100254000000,4.734847247240106,76274000000,0.07164360233733566
52,030200,2022-05-10,36150,1016932,36454190450,9439191859200,261111808,2021-12-31,Y,37159341000000,514145000000,1185659000000,3019592000000,5087490000000,10072432000000,6641422000000,0,10519748000000,1338781000000,197883000000,16567160999999,14976535999999,11858350000000,24898005000000,24898005000000,0,1671824000000,3607637000000,1459395000000,1356878000000,563330000000,726283000000,519016000000,3042610000000,604744000000,5561834000000,6.467880086748276,1815458000000,0.067023446639851
53,033780,2022-05-10,82600,331155,27280860200,11340360252200,137292497,2021-12-31,Y,11637271000000,2375381000000,1440145000000,946570999999,1320539000000,2063946000000,1683813000000,0,364463000000,57434000000,57736000000,9208862000000,9158786000000,6255862000000,5228352000000,2878172000000,2350180000000,1338383000000,73675000000,971759000000,977259000000,31901000000,78753000000,415441000000,202666000000,14494000000,1419821000000,11.66993076699058,1340348000000,0.14000861769552375
54,058850,2022-05-10,2345,150584,348932355,100096325000,42685000,2021-12-31,Y,416750000000,13146000000,29583999999,63884000000,176268000000,189641000000,153209000000,0,44530000000,39109000000,263000000,182578000000,175571000000,302953000000,965720999999,965720999999,0,21037000000,18370000000,19034000000,18244000000,1067000000,939000000,3736999999,16811000000,1559000000,6945000000,5.258817116738468,22898999999,0.1008282366572879
55,058860,2022-05-10,2600,174851,443540900,90485200000,34802000,2021-12-31,Y,369361000000,8422000000,31631000000,30520999999,52511000000,103927000000,64313000000,0,73691000000,1675000000,0,191742000000,191742000000,124420000000,468004000000,468004000000,0,14405000000,21919000000,24944000000,24944000000,1922000000,440000000,7806999999,21217000000,702000000,49011000000,3.6275336754329697,34232999999,0.12896991342103875
56,093050,2022-05-10,19400,105903,2011622100,567256000000,29240000,2021-12-31,Y,2541138000000,313867000000,243023999999,400536000000,171834000000,613206000000,230773999999,0,429562000000,58537000000,13254000000,1498370000000,1334881000000,1164416000000,1793104000000,1098095000000,695009000000,158866000000,76123000000,136154000000,118640000000,12661000000,6334000000,63204000000,54259000000,23580000000,310841000000,4.166282297986104,205685000000,0.1066868541006633
57,003550,2022-05-10,70900,274237,19395203000,11152640403700,157300993,2021-12-31,Y,25669796000000,54019000000,1811695000000,1132504000000,1233190000000,2819273000000,1347462000000,0,910302000000,21424000000,26132000000,21940221000000,21246547000000,5547934000000,6859010000000,2793563000000,4065447000000,2460104000000,24758000000,2683974000000,2565453000000,27157000000,43819000000,209251000000,146688000000,28739999999,1019525000000,4.155271401176018,2876563000000,0.12588609022209252
58,034220,2022-05-10,17150,2486649,42386099950,6136539255000,357815700,2021-12-31,Y,38154515000000,3350375000000,811508000000,3541597000000,4696688000000,13994817000000,9433857000000,0,9397197000000,0,1589000000,14762501000000,13118854999999,13187067000000,29878043000000,5305104000000,24572939000000,2230608000000,267042000000,1333544000000,1186182000000,916614000000,425835000000,385341000000,4500701000000,0,5753446000000,4.601677376224557,2209664000000,0.09146074590833048
59,051900,2022-05-10,807000,70071,55900345000,12603884979000,15618197,2021-12-31,Y,7555239000000,1000656000000,96002000000,734521000000,593140000000,1525845000000,869701000000,0,531562000000,4679000000,87315000000,5497833000000,5388010000000,2472884000000,8091511000000,5051628000000,3039884000000,1289630000000,171986000000,861128000000,844523000000,22886000000,9572000000,326237000000,240917000000,34130000000,984482000000,14.636482589115671,1200679000000,0.19913759160539185
60,032640,2022-05-10,14150,1295204,18135210800,6178050758150,436611361,2021-12-31,Y,19370515000000,241363000000,121978000000,770318000000,1980028000000,5073659000000,2682092000000,0,6338298000000,898098000000,30891000000,7958558000000,7673144000000,5164421000000,13851135000000,13851135000000,0,979014000000,2441136000000,724218000000,712335000000,155184000000,58569000000,180975000000,2071100000000,370036000000,3404503000000,8.530650657882019,1001808000000,0.07007190951633002
61,011070,2022-05-10,338500,344966,115379735500,8011315719500,23667107,2021-12-31,Y,7741353000000,1392014000000,403000000,565874000000,1927386000000,3310268000000,2541387000000,0,1116879000000,28123000000,3493000000,3314206000000,3314206000000,4113364000000,14945609000000,2130538000000,12815072000000,1264223000000,49881000000,888282000000,888282000000,67217999999,26276000000,314265000000,723759000000,45781000000,1177629000000,9.018887830103504,1243488999999,0.2806285593706733
62,066570,2022-05-10,111500,809529,89837867000,18246731261000,163647814,2021-12-31,Y,53481478000000,9754018000000,177498000000,6051516000000,8642749000000,23619899000000,16252454999999,0,9763546000000,342737000000,201878000000,20098033000000,17230643000000,27487763000000,74721629000000,18872877000000,55848752000000,3863774000000,617935000000,1414972000000,1031710000000,690401000000,596156000000,978562000000,2345142000000,493757000000,2677382000000,12.895471614279293,2487779000000,0.08331036346068639
63,037560,2022-05-10,5900,666228,3842277290,456936503500,77446865,2021-12-31,Y,1488116000000,10144000000,22261000000,129494000000,162076000000,268234000000,181210000000,0,567498000000,269000000,6344000000,652384000000,652384000000,435297000000,1080132000000,971711000000,108421000000,44492000000,169594000000,26922000000,26922000000,12887000000,5983000000,8395999999,140179000000,29414999999,69815000000,16.972606177104225,42221999999,0.03461154439445782
64,051910,2022-05-10,501000,449131,221901523000,35366763843000,70592343,2021-12-31,Y,51135302000000,8283474000000,153138000000,3760833999999,7305678999999,15062096000000,8577108000000,0,12863218000000,89503000000,18122000000,23209988000000,21693784000000,20413820000000,42654722000000,11218310000000,31436412000000,5025466000000,413124000000,3953904000000,3669787000000,660789000000,686684000000,1235790000000,2617730000000,223178000000,5509816000000,8.944770495945273,5163799000000,0.14314777012057092
65,079550,2022-05-10,82800,330753,27219739900,1821600000000,22000000,2021-12-31,Y,2576847000000,218623999999,18019000000,74538000000,159580000000,1481146000000,332231000000,0,332397000000,760000000,8456999999,763304000000,763304000000,1485925000000,1822193999999,231569999999,1590624000000,97201000000,4389000000,105056000000,105056000000,16963999999,9232000000,24069000000,40837000000,16309000000,135245000000,17.33932378921718,136856999999,0.12490360052514327
66,006260,2022-05-10,58400,154314,8798780700,1880480000000,32200000,2021-12-31,Y,12625931000000,2223241000000,423672000000,1272554000000,2963181000000,5173933000000,1916259999999,0,2741732000000,658000000,30830000000,4710266000000,3546598000000,7485506000000,13089102000000,1625379000000,11463723000000,478477000000,69917000000,352129000000,277785000000,177781000000,26614000000,46936000000,258742000000,46185000000,-133177000000,5.3403156229677196,550232000000,0.07383684214622709
67,010120,2022-05-10,50600,174648,8643727450,1518000000000,30000000,2021-12-31,Y,2796732000000,261477000000,27530000000,701597000000,589706000000,845301000000,394266000000,0,478012000000,20000000,1276000000,1473419000000,1481633000000,1887748000000,2668265000000,487087000000,2181178000000,155132000000,38936000000,85310000000,84736000000,48935000000,14319999999,25898000000,81930000000,19526000000,101544000000,17.793928027194937,145823000001,0.07472618811579809
68,000680,2022-05-10,3600,303226,1070269085,283690857600,78803016,2021-12-31,Y,1309373000000,97982000000,20924000000,51341000000,91663000000,171370000000,92253000000,0,584374000000,26160000000,555000000,553629000000,553629000000,280149000000,390471000000,110533000000,279937000000,4309000000,3013000000,60088000000,60088000000,20410000000,632000000,20692000000,10586000000,268000000,24413000000,4.721256450539209,100558000000,0.08836356318920073
69,229640,2022-05-10,7960,157454,1255736520,243774036840,30624879,2021-12-31,Y,495255000000,186306000000,26970000000,10438000000,146641000000,307635000000,127989000000,0,15238000000,10000000,521000000,172383000000,154382000000,381268000000,750617000000,61613000000,689004000000,28200000000,819999999,15872000000,14683000000,3859000000,118000000,5183000000,6190000000,608000000,-32480000000,15.358747280745968,24796000000,0.13216075045304337
70,001120,2022-05-10,37250,708126,26356452850,1443810000000,38760000,2021-12-31,Y,6746889000000,1021193000000,22820000000,841883000000,1963434000000,3430948000000,2211616000000,0,931695999999,0,9350000000,2384244000000,1774962000000,4376547000000,16686532999999,1351394000000,15335139000000,656217000000,54859000000,540332000000,350069000000,289033000000,272414000000,194365000000,146781000000,40466000000,175590000000,2.6720793882279783,751316000000,0.22657701086961438
71,108670,2022-05-10,52800,50366,2615424200,473492976000,8967670,2021-12-31,Y,2547391000000,357559000000,10584000000,222173000000,524556000000,1220060000000,615344000000,0,463913000000,28252000000,3179000000,863418000000,863520000000,1148724000000,3472000000000,832461000000,2639539000000,67273000000,78958000000,12664000000,13090000000,26156000000,6797000000,6898999999,158297000000,9053000000,130732000000,37.38889576753001,38921999999,0.029323507097325386
72,383800,2022-05-10,9880,264118,2595558720,753653217200,76280690,2021-12-31,Y,1442547000000,0,40000000000,91968000000,1205000000,9850000000,7637000000,0,18028000000,0,728000000,1414669000000,1414669000000,133838000000,185812000000,177404000000,8408000000,147184000000,1235000000,142866000000,142866000000,4000000,910000000,5219000000,1235000000,0,-22742000000,5.2752454551817785,147179000000,0.10272862998945345
73,023150,2022-05-10,10600,127381,1308812050,78212375600,7378526,2021-12-31,Y,451460999999,9186000000,4527000000,26580000000,10207000000,297330000000,15418000000,0,69427000000,626000000,3564000000,84703000000,62833000000,52074000000,102067000000,43856000000,58211000000,23335000000,2462000000,8689000000,5911000000,12251000000,315000000,2879000000,14841999999,11000000,26370999999,9.001309195534583,23504000000,0.15249365799321676
74,035420,2022-05-10,276000,732705,200871192500,45277547460000,164049085,2021-12-31,Y,33691007000000,6140000000,1286495000000,2781396000000,1327909000000,3923319000000,2383033000000,0,5740311000000,118080000000,554265000000,24027376000000,23535638000000,5527878000000,6817600000000,6817600000000,0,1325478000000,433445000000,16477626000000,16489850000000,349334000000,785698000000,648669000000,412263000000,21181000000,1379906000000,2.747819829142863,16689931000000,0.5606727334685851
75,181710,2022-05-10,31200,350125,11120586350,1170558948000,37517915,2021-12-31,Y,3027172000000,48525000000,324780000000,596403000000,291858000000,719698000000,488847999999,0,208865000000,64107000000,61492999999,2098608000000,1834304000000,1359936000000,1923677000000,1923677000000,0,97869000000,73109000000,129701000000,116851000000,61405999999,121167000000,46948000000,54669000000,18705000000,226363000000,9.025057231632756,116887999999,0.05065625874831092
76,400760,2022-05-10,5340,105567,560695570,225348000000,42200000,2021-12-31,Y,517300000000,0,1500000000,15700000000,1900000000,3900000000,3600000000,0,313100000000,11000000000,0,200300000000,200300000000,20100000000,16900000000,16900000000,0,10100000000,2700000000,1500000000,1500000000,8600000000,0,0,2700000000,0,2600000000,150.232,10100000000,0.01967276977015972
77,034310,2022-05-10,16950,30520,504930600,642104985000,37882300,2021-12-31,Y,3083783000000,138832000000,222548000000,604516000000,661343000000,1510662000000,369923000000,0,252676000000,6745999999,11044000000,1320445000000,746908000000,1697125999999,2449867000000,2449867000000,0,144269000000,160032000000,101055000000,58164000000,20406000000,6498000000,45655000000,126248000000,33783999999,229477000000,6.354014991836129,160618000000,0.10210149123938972
78,008260,2022-05-10,5160,408847,2037508570,147576603720,28600117,2021-12-31,Y,341057000000,40216000000,539000000,2451000000,37767000000,168634000000,34527000000,0,30569000000,40000000,8106999999,141853000000,141853000000,90159000000,248213000000,44840000000,203373000000,31201000000,888000000,22055000000,22055000000,3677000000,550000000,6318000000,18232000000,146000000,28001000000,6.691299193833598,31500000000,0.18269024434095218
79,004250,2022-05-10,10500,1939525,19828656010,385560000000,36720000,2021-12-31,Y,499980000000,33142000000,370000000,35779000000,78462000000,134474000000,45677000000,0,42300000000,2835000000,225000000,323206000000,322298000000,157573000000,486902000000,75803000000,411099000000,28272000000,2536000000,26181000000,26180000000,2751000000,6085000000,7520999999,39580000000,263000000,45284000000,14.726710209694053,30367999999,0.08308481939831357
80,010060,2022-05-10,105500,189277,19798281500,2516108640500,23849371,2021-12-31,Y,5704061000000,1604700000000,403624000000,698696000000,552835000000,1236490000000,428143000000,0,1343779000000,11417000000,5980000000,3123792000000,3071404000000,3338987000000,3243997000000,906141000000,2337856000000,625985000000,10853000000,652076000000,647648000000,82887000000,49701000000,-40175000000,130925000000,5129000000,377691000000,3.8586125551316104,645087000000,0.14439322844561395
81,178920,2022-05-10,45450,127951,5708000000,1334699334900,29366322,2021-12-31,Y,472960000000,42081000000,15265000000,90464000000,44600000000,108648000000,50008000000,0,38423000000,1027000000,0,325889000000,325889000000,196376000000,301869000000,104084999999,197784000000,75858000000,2362000000,64000000000,64000000000,932000000,546000000,19314000000,21756000000,1946000000,88556000000,20.8546771078125,83700000000,0.22974812797821648
82,005490,2022-05-10,276000,291390,80166220200,24063566460000,87186835,2021-12-31,Y,91471614000000,15215098000000,13854426000000,4775166000000,11771205000000,21083623000000,8811181000000,93502000000,15583048000000,83463000000,95873000000,54804943000000,50427355000000,46621631000000,76332345000000,11881126000000,64451218999999,9238089000000,231269000000,7195889999999,6617239000000,2765176000000,2730110000000,2220183000000,3135346000000,444100000000,6259365000000,3.3440709154813852,9451138999999,0.13427203796737144
83,010950,2022-05-10,107000,935872,99918934500,12046358744000,112582792,2021-12-31,Y,18693235000000,3545340000000,27238000000,1945525999999,2080833000000,8505027000000,5252919000000,0,3200166000000,40774000000,0,6988042000000,6988042000000,8377423000000,27463918000000,2768726000000,24695192000000,2140941999999,49175000000,1378541000000,1378541000000,359726000000,129058999999,499479000000,643964000000,7839000000,1477165000000,8.738484197423217,2108687000001,0.20697329697244107
84,034120,2022-05-10,48600,76303,3625243550,887075485200,18252582,2021-12-31,Y,1462150000000,2080999999,436446000000,50372000000,318936000000,515466000000,198337000000,0,225086000000,2834000000,4485000000,721597000000,657187000000,912734000000,1078975000000,377151000000,701824000000,184437000000,5307000000,144824000000,136083000000,5520000000,5826000000,47365000000,25727000000,0,140125000000,6.125196688394189,191883000000,0.20268959864115163
85,005090,2022-05-10,48650,53814,2556568350,714036244600,14677004,2021-12-31,Y,2591550000000,184274000000,44294000000,201030000000,371831000000,1115767000000,364045000000,1385000000,736366000000,1459000000,2550000000,739417000000,599775000000,829789000000,1898387000000,256103000000,1642284000000,152238000000,3116000000,98486000000,59916000000,35211000000,9073000000,33667000000,105970000000,1161000000,116999000000,7.250129405194647,158291000000,0.10725899403909653
86,001380,2022-05-10,1790,143272,249448010,80485815970,44964143,2021-12-31,Y,187021000000,9814000000,819999999,9096000000,8901000000,13115000000,5874000000,0,50927000000,3272999999,1489000000,122980000000,122980000000,29001000000,57772000000,7416000000,50356000000,-566000000,942000000,-5551000000,-5551000000,1895000000,840000000,256000000,4487000000,10000000,3890999999,-14.499336330390921,-4240000000,-0.024380987429990914
87,004060,2022-05-10,688,1235584,830570475,139268372480,202424960,2021-12-31,Y,308413000000,36584000000,53335000000,15937000000,18151000000,60371000000,17332000000,0,3777000000,1490000000,797000000,244265000000,244265000000,124498000000,135747000000,53577000000,82170000000,-4744000000,1100000000,46959000000,46959000000,621000000,1269000000,16432000000,2214000000,199000000,3369000000,2.9657439996592774,62743000000,0.2529531289055886
88,001770,2022-05-10,28550,27761,800671500,34684766900,1214878,2021-12-31,Y,71036000000,15540000000,123000000,4923000000,26061000000,24180000000,14251000000,0,6256000000,35000000,603000000,40601000000,40601000000,46687000000,104771000000,9446000000,95324000000,5713000000,445000000,5793000000,5793000000,332000000,371000000,1291000000,746000000,0,-771000000,5.9873583462799935,7045000000,0.15035427693358375
89,002360,2022-05-10,1285,5406319,6804798250,142806843050,111133730,2021-12-31,Y,119629000000,12326000000,21543000000,19491000000,22890000000,13060000000,4236999999,0,14830000000,398000000,11930000000,91739000000,91572000000,78260000000,139802000000,9933000000,129869000000,343000000,476999999,611000000,622000000,428000000,1015000000,608000000,2444000000,231000000,-3789000000,233.72642070376432,632000000,0.005930430050014544
90,009160,2022-05-10,8700,202698,1743807210,569236789200,65429516,2021-12-31,Y,903229999999,170336000000,38512000000,218521000000,96955000000,331371000000,71905000000,0,25197000000,33000000,0,546662000000,546662000000,542192000000,613013000000,159437000000,453576000000,106402000000,1998000000,90833000000,90833000000,23842000000,29791000000,24829000000,11815000000,374000000,63747000000,6.266850034679027,109713000000,0.19185323654990452
91,123700,2022-05-10,4200,30127,123948480,65540571600,15604898,2021-12-31,Y,245019999999,64029999999,9003000000,38495000000,42289000000,36948000000,31414999999,0,18594000000,0,3882000000,189478000000,177467000000,155407000000,145726000000,35045000000,110681000000,7738000000,784000000,7425000000,7119000000,532000000,898000000,5562000000,7329000000,220000000,936999999,8.82701301010101,12621000000,0.0606568880005991
92,025530,2022-05-10,3690,31866,114086010,55106489520,14934008,2021-12-31,Y,332921000000,64674000000,28633000000,51262000000,43616000000,46434000000,27897000000,0,19671000000,165000000,4482000000,266817000000,152440000000,190326000000,149669000000,39483000000,110185999999,7917000000,1231000000,8824000000,4256000000,1729000000,3091000000,6070000000,7934999999,222000000,3386999999,6.24506907524932,13532000000,0.04723425495746753
93,034730,2022-05-10,246500,223043,54291529500,18277809598500,74149329,2021-12-31,Y,165380861000000,10680704000000,6722783000000,12317555000000,13921925000000,44974859000000,23676206000000,0,54840853000000,2186856000000,283938000000,65565149000000,21248343000000,49193206000000,98325016000000,11066176000000,87258840000000,4935539000000,760841000000,5718424000000,1970204000000,5035174000000,3583466000000,628305000000,6699911000000,1687803000000,6125170000000,3.196301917888565,7798437000000,0.06476784271933554
94,011790,2022-05-10,148000,237136,34544762000,5604508104000,37868298,2021-12-31,Y,6180133000000,515479000000,10258000000,722155000000,486491000000,1720045000000,586101000000,0,2177725999999,43082000000,12504000000,2282361000000,2001238000000,1820031000000,3396057000000,867267000000,2528790000000,464743000000,39045000000,342340000000,220853000000,126069000000,54952000000,112436999999,178335000000,30907000000,282513000000,16.371175159198458,525893999999,0.1179111264170124
