,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Liab_Total,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,REV,GROSS,OPR,SGA_2,NETINC,NETINC_1,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,EPS,EPS_prev,EPS Growth,PEG
1221,100660,2022-05-10,5860,727215,4260348560,73836000000,12600000,2021-12-31,Y,72991000000,28450000000,1834000000,10616000000,10616000000,10041000000,0,32000000,0,0,62342999999,62342999999,44874000000,5662000000,566000000,287000000,1273000000,1273000000,2036000000,0,101.03174603174604,41.26984126984127,144.8076923076923,0.40054205800521403
1222,019770,2022-05-10,5440,450353,2349328920,63376000000,11650000,2021-12-31,Y,124347000000,0,589000000,46272000000,46272000000,20835000000,0,2692000000,70000000,265000000,75383000000,74095000000,153501000000,9698000000,7484000000,63000000,3802000000,4000000000,3651000000,28999999,326.3519313304721,283.6909870386266,15.037821517409334,1.1084798084412835
1223,043710,2022-05-10,1490,270486,387994155,58355405980,39164702,2021-12-31,Y,38470000000,7928000000,7431000000,7965000000,7965000000,534999999,21000000,4578000000,0,9000000,25927000000,25927000000,14874000000,89000000,2852000000,754000000,-7418000000,-5785000000,1738000000,56999999,-189.4052455703608,-872.3160972857652,78.2870858213324,-0.1004856714274185
1224,092190,2022-05-10,8130,154788,1247449240,310758298890,38223653,2021-12-31,Y,775635000000,3754000000,9778000000,268994000000,268994000000,167958000000,0,249269999999,24908000000,0,257371000000,165191000000,488677000000,81196000000,22270000000,1459000000,20888000000,4446000000,53655999999,5186000000,546.4679160832692,514.0272699733853,6.311074918566789,2.3573417120922597
1225,046890,2022-05-10,12600,400897,5032978800,734648040000,58305400,2021-12-31,Y,1513055000000,7806000000,86005000000,458843999999,458843999999,303243000000,0,202138000000,0,6238000000,852074000000,729706000000,1301041000000,266067000000,63212000000,6239000000,61502000000,49654000000,67377000000,10015000000,1054.8251105386464,497.8441104940537,111.87859579012643,0.10676848455421155
1226,063170,2022-05-10,23150,336366,7661654800,411474281050,17774267,2021-12-31,Y,173479000000,7448999999,11457000000,81937000000,81937000000,21973000000,0,4353000000,150000000,0,87189000000,87189000000,79020000000,28852999999,19729000000,1177000000,16044000000,16044000000,1263000000,41000000,902.6532570935274,-152.80517615719398,690.7216494845361,0.037130173051952285
1227,027040,2022-05-10,806,150856,118810972,56088610682,69588847,2021-12-31,Y,151885000000,363000000,8438000000,47791000000,47791000000,12988999999,0,13958000000,36000000,705000000,90137000000,90137000000,69119000000,5747000000,-119000000,586000000,57999999,57999999,2579000000,81000000,0.8334668772425559,-48.47041076855319,101.7195374745685,9.506974298556829
1228,018680,2022-05-10,6000,26428,158099790,51147138000,8524523,2021-12-31,Y,62250000000,0,13819999999,28805000000,28805000000,5719000000,0,14488000000,0,3396000000,18958000000,18958000000,40463000000,25483000000,-5713000000,0,-9689000000,-9689000000,2474000000,55000000,-1136.6031858908705,-157.428163429203,-621.9821162444115,0.008487200923935049
1229,093920,2022-05-10,6220,38196,236271340,115692000000,18600000,2021-12-31,Y,218400000000,89706000000,25308000000,37140000000,37140000000,26785000000,0,258000000,98000000,0,181001000000,180889000000,288548000000,23540000000,13455000000,396000000,16684000000,16565000000,4974000000,73000000,896.989247311828,910.1612903225806,-1.4472207454663548,-4.791465532173087
1230,189860,2022-05-10,12400,8992818,111994942450,120264872000,9698780,2021-12-31,Y,50633000000,273000000,179000000,12318000000,12318000000,7728000000,0,1027000000,0,330000000,37288000000,37288000000,52454000000,8763000000,-2599000000,403000000,-2432000000,-2432000000,1143000000,69000000,-250.75318751430592,261.78550291892384,-195.78574241827488,0.25257720933387334
1231,178320,2022-05-10,18200,446658,8060943550,683967684400,37580642,2021-12-31,Y,1050009000000,1408000000,24094000000,438435000000,438435000000,196111000000,0,251391000000,0,4691000000,360183000000,360183000000,606147000000,117595000000,58000000000,2808000000,38609000000,38609000000,48198000000,323000000,1027.3640349198931,-155.3459358145079,761.3394998287084,0.023268514992181574
1232,122690,2022-05-10,3715,283215,1014763170,72595728890,19541246,2021-12-31,Y,911509000000,5524000000,11355000000,596995000000,596995000000,324185000000,0,132533999999,1192000000,60116000000,181981000000,72994000000,1761584999999,90062000000,21650000000,6229000000,6046000000,3504000000,64710000000,4598000000,309.39685217616113,-927.0135589102148,133.37565553408777,0.09002566959892142
1233,140070,2022-05-10,4810,158720,746024515,177912280000,36988000,2021-12-31,Y,276683000000,8327000000,12576000000,61738000000,61738000000,5976000000,0,52939000000,0,1743000000,162005000000,160300000000,206637000000,51750000000,30752000000,3672000000,27875000000,27717000000,4071000000,534999999,753.6227965826755,316.02141234995133,138.47206775600992,0.04609235221092912
1234,011370,2022-05-10,1635,888415,1416045760,164963104275,100894865,2021-12-31,Y,754513000000,119452000000,51324000000,284816000000,284816000000,108689000000,0,108202000000,38000000,0,361495000000,361495000000,608817000000,80131000000,55816000000,222000000,46417000000,46417000000,5617000000,0,460.05314542023524,180.10827409303735,155.43143297380587,0.022864983994583445
1235,065710,2022-05-10,20300,18071,361303200,104545000000,5150000,2021-12-31,Y,101696000000,23024000000,16084000000,14888000000,14888000000,2498000000,0,865000000,617000000,174000000,85943000000,84698000000,74306000000,30526000000,14829000000,129000000,17407000000,17378000000,301000000,3000000,3380.0,1314.368932038835,157.15763037376274,0.038215880103814506
1236,035890,2022-05-10,1800,2286196,4040471560,413655222600,229808457,2021-12-31,Y,1520662000000,379980000000,177797000000,704001000000,704001000000,486201000000,0,149692000000,5592000000,358000000,666969000000,652947000000,1329961000000,263844999999,206790000000,2489000000,137282000000,145031000000,27245000000,11241000000,597.3757527992105,554.7315432347209,7.687359784126392,0.39196537714780716
1237,357550,2022-05-10,16100,20425,322901750,87825500000,5455000,2021-12-31,Y,26589000000,7789000000,3853000000,1548000000,1548000000,613000000,0,1229000000,150000000,800000000,23812000000,23812000000,9060000000,5772000000,2904000000,139000000,3102000000,3102000000,498000000,11000000,568.6526122823099,187.35105407882676,203.52250489236795,0.13911257780340222
1238,003100,2022-05-10,72800,22470,1627317400,480480000000,6600000,2021-12-31,Y,689326000000,23957000000,48849000000,82854000000,82854000000,15836000000,0,278575000000,37000000,4644000000,327897000000,326232000000,162739000000,46816000000,32164000000,492000000,24034000000,24042000000,35086000000,0,3641.5151515151515,1034.090909090909,252.1465201465202,0.0792859581956727
1239,123420,2022-05-10,25100,87848,2168500900,287893034200,11469842,2021-12-31,Y,191157000000,63036000000,49559000000,17558000000,17558000000,13281000000,0,8112000000,0,2426000000,165487000000,157925000000,105733999999,105733999999,8478000000,4179999999,14172999999,14238000000,2801000000,1379000000,1235.6752603043703,1276.7394703431835,-3.2163343417099193,-6.315506434772267
1240,171090,2022-05-10,18200,115575,2050035350,167528743200,9204876,2021-12-31,Y,102195000000,16632000000,6951000000,20772000000,20772000000,8313000000,0,1179000000,956000000,130000000,80245000000,80245000000,46229000000,8284999999,-7116000000,254999999,-10217000000,-10217000000,3965999999,268000000,-1109.9552020038075,251.7144174457103,-540.958135520069,0.030311140698915863
1241,086710,2022-05-10,7220,87044,621709130,88107681600,12203280,2021-12-31,Y,107618000000,0,13801000000,16678000000,16678000000,6563000000,0,42361000000,0,1673000000,48578000000,46461000000,48703000000,13527000000,3702000000,409999999,1623000000,1190000000,4215999999,89000000,132.9970303066061,244.9341488517841,-45.70090331214453,-1.1878742540764216
1242,014620,2022-05-10,9990,456399,4478599710,285714000000,28600000,2021-12-31,Y,493812000000,15976000000,34788000000,45737000000,45737000000,20661000000,0,13597999999,240000000,10174000000,434477000000,434477000000,136922000000,14918000000,-8051000000,437000000,-1215000000,-1215000000,3890000000,6000000,-42.48251748251748,-48.6013986013986,12.589928057553958,-18.67806984126984
1243,037350,2022-05-10,5520,45861,251706260,85394400000,15470000,2021-12-31,Y,443917000000,29189000000,53741000000,155228000000,155228000000,100607000000,0,32562000000,0,2396000000,256127000000,257723000000,555618000000,40987000000,16884000000,480000000,20322000000,21354000000,1969000000,92000000,1313.639301874596,5763.219133807369,-77.20650089168547,-0.054426332979539326
1244,081580,2022-05-10,3295,51825,166434015,51099331185,15508143,2021-12-31,Y,152792000000,35482000000,13609000000,34512000000,34512000000,22639000000,0,10797000000,168000000,130000000,107483000000,106213000000,143583000000,14663000000,981000000,1805000000,5475000000,5315000000,6827000000,176000000,353.0403350033592,-243.35602270368543,245.07154213036566,0.03808361874336952
1245,045300,2022-05-10,5510,145146,790503920,53839824430,9771293,2021-12-31,Y,87660000000,4222999999,31062000000,22522000000,22522000000,7265000000,0,3206000000,0,80000000,61932000000,61391999999,43898000000,8587000000,5474000000,168000000,5631000000,5561000000,1473000000,0,576.2799252872675,395.95578599475016,45.54148358749029,0.2099476091383922
1246,015750,2022-05-10,4520,409889,1822540720,361600000000,80000000,2021-12-31,Y,3506319999999,116702000000,235642999999,1658257000000,1658257000000,542466000000,0,467909000000,3401000000,23614000000,1380155000000,1113936000000,3348590000000,259686000000,76354000000,12980000000,39036000000,44932000000,229301000000,1729000000,487.95,-785.9875,162.08113996723867,0.05715189433346396
1247,080470,2022-05-10,7890,28545,221315350,57597000000,7300000,2021-12-31,Y,115369000000,1285000000,4650000000,54654999999,54654999999,40801000000,0,15105000000,124000000,5369000000,45608000000,41166000000,144579000000,18148000000,4491000000,946000000,4561000000,3854000000,6475000000,142000000,624.7945205479452,-28.904109589041095,2261.6113744075833,0.005583696590852911
1248,043260,2022-05-10,1590,422086,659637015,84914560560,53405384,2021-12-31,Y,198862000000,3282000000,5162000000,80274000000,80274000000,17069999999,0,25695999999,20000000,1099000000,92892000000,92892000000,133218000000,17693000000,1230000000,953999999,3170000000,3170000000,5220000000,185000000,59.35731124037981,255.3675112606624,-76.7561225986215,-0.3489875037269298
1249,148150,2022-05-10,20750,87106,1793729600,244523830750,11784281,2021-12-31,Y,262046000000,26038000000,39946000000,100340000000,100340000000,26794000000,0,3922000000,0,529000000,157784000000,156764000000,268331000000,58604999999,17351000000,1261000000,22729000000,22622000000,22172000000,166000000,1928.7557722019696,-293.5266054840342,757.0974270020237,0.014209836863467187
1250,053060,2022-05-10,1170,132143,154047685,20427038190,17459007,2021-12-31,Y,110449000000,1567000000,5474000000,54460000000,54460000000,38072000000,0,38881000000,0,5264000000,17108000000,17108000000,132639000000,12660000000,2468000000,598000000,-695000000,-695000000,5521000000,170000000,-39.807533154663375,-505.46975552504216,92.12464589235128,-0.31903972678993336
1251,340440,2022-05-10,3170,3692478,11253876695,86821113880,27388364,2021-12-31,Y,43862000000,381000000,10549000000,14706000000,14706000000,4067000000,0,2993000000,105000000,1547000000,26162000000,26162000000,47675000000,8847000000,2101000000,296000000,-3098000000,-3098000000,952999999,43000000,-113.1137296115971,85.94890881397662,-231.60577740016996,0.1210025579619919
1252,017510,2022-05-10,4255,121105,507520600,64871730000,15246000,2021-12-31,Y,82643000000,17491000000,14626000000,2461000000,2461000000,1598000000,0,6642000000,325000000,0,73540000000,73540000000,15030000000,3628000000,1617000000,183000000,2327000000,2327000000,343000000,37000000,152.63019808474354,140.6270497179588,8.535447761194028,3.2661248945028785
1253,011560,2022-05-10,7130,48175,334543950,75078900000,10530000,2021-12-31,Y,313059000000,15369000000,6296000000,144684000000,144684000000,105338000000,0,7542000000,0,3860000000,160833000000,162380000000,432646000000,22024000000,8592000000,480999999,12008000000,11650000000,2655000000,171000000,1140.360873694207,640.4558404558404,78.05456702253855,0.08010302237717916
1254,052190,2022-05-10,3005,0,0,16022332455,5331891,2021-12-31,Y,5151000000,-6290000000,1539000000,2579000000,2579000000,1091000000,0,79000000,50000000,28999999,2493000000,3004000000,387000000,77000000,-859000000,101000000,-26650000000,-26613000000,0,0,-4998.226707935327,-1645.9451252848191,-203.669097538742,0.0029519118638701054
1255,100700,2022-05-10,3720,132083,482695805,162936000000,43800000,2021-12-31,Y,124725000000,7000000000,44852000000,8159999999,8159999999,4412000000,0,644000000,0,0,115921000000,114134999999,62579000000,25057000000,15386000000,776000000,12762000000,12282000000,3496000000,340000000,291.36986301369865,247.51141552511416,17.71976754911909,0.7205104593355743
1256,234100,2022-05-10,2820,543686,1499042145,94418526540,33481747,2021-12-31,Y,214306000000,43041000000,42819000000,52872000000,52872000000,14191000000,0,18328000000,11000000,0,143107000000,83593000000,97537000000,12946000000,-1887000000,923000000,8266000000,7113000000,4208000000,496000000,246.88078552173516,285.05083680370683,-13.390611902766144,-0.8530242834381232
1257,024830,2022-05-10,6280,0,0,52438000000,8350000,2021-12-31,Y,300993000000,36007000000,11985000000,43394000000,43394000000,30799000000,0,23938000000,858000000,19575000000,233661000000,233661000000,210094000000,28502999999,15203000000,157000000,26977000000,26977000000,25841000000,93000000,3230.7784431137725,2198.9221556886228,46.92554871739012,0.041423148674845235
1258,258830,2022-05-10,3750,771988,2844593395,152499168750,40666445,2021-12-31,Y,91282000000,16571000000,21805000000,6183000000,6183000000,2260000000,0,29283999999,163000000,62000000,55616999999,55616999999,18021000000,8682000000,-1536000000,1320000000,-5935000000,-5192000000,1003999999,305000000,-145.94341846207604,11.188585577126302,-1404.3956043956043,0.01829604802714066
1259,036630,2022-05-10,520,0,0,309920000000,596000000,2021-12-31,Y,523681000000,252473999999,16884000000,90754000000,90754000000,40447000000,0,39868000000,2578000000,8841000000,393060000000,383279000000,296858000000,172954000000,-10405000000,19450000000,35033000000,32433000000,18268000000,1537000000,58.78020134228188,30.261744966442954,94.23929917941892,0.09387289823835336
1260,039310,2022-05-10,3415,54241,180596910,61885492805,18121667,2021-12-31,Y,132042000000,25405000000,25777000000,40105000000,40105000000,21484000000,0,4555000000,4069000000,479000000,87382000000,87381000000,158090000000,21150000000,4882000000,611000000,4456000000,4408000000,900000000,100000000,245.8934931317301,42.60093731994965,477.20207253886014,0.02910324064118552
1261,067770,2022-05-10,4170,31328,128093850,35013792810,8396593,2021-12-31,Y,48316000000,19700000000,10170000000,2688000000,2688000000,2330000000,0,298000000,0,0,45330000000,45330000000,27002000000,7195000000,2127000000,515000000,2867000000,2867000000,1664999999,57999999,341.44801349785564,504.37123723872287,-32.302243211334115,-0.37807571475356294
1262,053450,2022-05-10,9950,85070,820123720,147188389850,14792803,2021-12-31,Y,312043000000,199000000,13319999999,165380000000,165380000000,69286000000,0,47636000000,168000000,18092000000,99027000000,98952000000,442672000000,50343000000,10821000000,2600000000,4133000000,4133000000,32866000000,306000000,279.39262085758867,-2175.3821774007265,112.84338098197637,0.31559641356058316
